date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
20001204,7.0,0.8,21.0,13.4,10.2,6.7,4.6,100360.0,0.0
20001205,7.0,0.0,13.0,12.7,12.4,11.3,3.0,100210.0,0.0
20001206,7.0,0.0,13.0,14.3,11.9,11.1,0.4,100320.0,0.0
20001207,7.0,0.0,13.0,12.4,10.7,7.1,13.6,99690.0,0.0
20001208,6.0,3.7,37.0,11.5,10.4,8.4,2.2,99090.0,0.0
20001209,4.0,2.9,33.0,13.4,9.6,7.6,2.4,100310.0,0.0
20001210,7.0,0.9,21.0,14.2,11.2,9.0,6.0,100370.0,0.0
20001211,7.0,0.0,12.0,13.7,11.8,9.3,2.4,101150.0,0.0
20001212,8.0,0.0,12.0,12.2,13.2,12.7,10.0,100610.0,0.0
20001213,4.0,3.3,35.0,9.5,10.8,9.4,0.0,100400.0,0.0
20001214,4.0,5.0,42.0,7.1,7.4,5.3,0.6,100420.0,0.0
20001215,2.0,7.0,50.0,4.4,4.6,2.2,0.0,100930.0,0.0
20001216,6.0,0.3,16.0,6.3,1.6,-1.1,0.2,101320.0,0.0
20001217,8.0,0.1,14.0,8.2,3.6,1.0,0.4,101350.0,0.0
20001218,8.0,0.0,12.0,10.0,5.6,3.1,2.8,101370.0,0.0
20001219,8.0,0.0,12.0,9.8,7.9,5.8,0.0,101620.0,0.0
20001220,8.0,0.0,12.0,6.7,8.4,7.0,0.0,101350.0,0.0
20001221,7.0,0.0,12.0,5.9,6.4,6.2,0.0,101630.0,0.0
20001222,5.0,0.0,12.0,6.6,4.5,3.1,0.0,101480.0,0.0
20001223,8.0,0.0,12.0,6.5,4.7,2.8,2.0,100980.0,0.0
20001224,8.0,0.0,12.0,4.3,5.2,4.0,6.2,100110.0,0.0
20001225,8.0,0.0,12.0,2.5,4.1,3.9,0.0,99930.0,0.0
20001226,7.0,0.0,12.0,3.0,1.8,1.0,0.0,99410.0,0.0
20001227,7.0,0.1,14.0,2.9,2.2,1.5,1.8,99350.0,0.0
20001228,2.0,4.1,39.0,1.2,-0.3,-3.5,0.0,99500.0,2.0
20001229,2.0,5.6,45.0,3.1,-2.2,-5.5,0.0,99950.0,1.0
20001230,2.0,7.2,52.0,10.1,-1.1,-5.3,0.0,100850.0,0.0
20001231,6.0,0.0,13.0,11.1,2.8,-4.6,6.3,100770.0,0.0
20010101,7.0,2.0,29.0,10.8,5.3,-0.5,3.2,98810.0,0.0
20010102,7.0,0.3,17.0,10.5,9.9,9.0,3.4,98370.0,0.0
20010103,6.0,2.9,34.0,9.4,7.0,3.5,8.0,99680.0,0.0
20010104,7.0,0.1,15.0,7.6,6.6,3.7,4.6,98950.0,0.0
20010105,8.0,0.0,13.0,8.5,7.2,6.7,0.0,98520.0,0.0
20010106,4.0,4.5,43.0,7.4,5.8,3.1,0.4,99820.0,0.0
20010107,2.0,7.4,56.0,7.8,4.8,2.3,0.0,100770.0,0.0
20010108,6.0,3.3,37.0,5.6,4.8,1.7,0.6,101340.0,0.0
20010109,7.0,2.6,34.0,6.4,2.8,0.0,0.0,101330.0,0.0
20010110,7.0,0.0,14.0,5.5,3.8,1.3,0.0,100980.0,0.0
20010111,7.0,0.0,14.0,7.4,4.9,4.3,0.0,101940.0,0.0
20010112,7.0,3.7,41.0,7.6,5.8,4.2,0.0,102640.0,0.0
20010113,1.0,7.4,59.0,7.5,4.6,1.5,0.0,103230.0,0.0
20010114,2.0,7.6,61.0,4.9,4.5,1.5,0.0,103370.0,0.0
20010115,4.0,5.1,50.0,3.5,3.6,2.2,0.0,102490.0,0.0
20010116,4.0,4.3,46.0,4.8,0.6,-2.2,0.0,102210.0,0.0
20010117,1.0,4.8,49.0,3.3,1.0,-2.9,0.0,101970.0,0.0
20010118,4.0,2.0,34.0,2.1,0.4,-2.5,0.0,101930.0,0.0
20010119,6.0,0.0,16.0,2.4,-0.9,-3.9,0.0,102210.0,0.0
20010120,6.0,0.9,27.0,7.9,-0.1,-2.6,3.4,102490.0,0.0
20010121,8.0,0.0,16.0,9.9,2.6,-2.6,4.4,101400.0,0.0
20010122,8.0,0.0,16.0,12.3,5.9,1.9,4.2,99960.0,0.0
20010123,6.0,0.0,17.0,10.0,8.8,5.4,18.0,98870.0,0.0
20010124,4.0,7.4,68.0,8.8,8.4,6.8,2.2,99030.0,0.0
20010125,4.0,3.9,50.0,8.6,6.8,4.8,1.2,99680.0,0.0
20010126,5.0,3.6,49.0,7.2,6.2,3.8,17.8,99440.0,0.0
20010127,3.0,6.7,67.0,6.6,4.0,0.9,0.0,99800.0,0.0
20010128,5.0,5.8,63.0,4.4,2.8,-1.1,0.0,100550.0,0.0
20010129,6.0,0.7,28.0,5.2,2.1,-0.2,1.2,101970.0,0.0
20010130,8.0,0.0,19.0,5.6,2.8,0.4,1.6,101970.0,0.0
20010131,7.0,0.0,19.0,6.1,4.7,3.8,1.0,102310.0,0.0
20010201,4.0,0.1,22.0,8.8,2.5,-1.1,5.5,102920.0,0.0
20010202,8.0,0.0,20.0,11.0,4.4,-0.1,3.6,101560.0,0.0
20010203,7.0,3.2,52.0,11.0,8.2,5.3,6.0,100520.0,0.0
20010204,8.0,0.0,20.0,11.7,7.6,4.2,10.4,99580.0,0.0
20010205,7.0,0.1,23.0,12.5,9.4,7.2,4.4,99160.0,0.0
20010206,6.0,2.6,50.0,12.2,10.3,8.1,1.8,99200.0,0.0
20010207,5.0,3.1,54.0,5.5,10.0,7.9,15.8,99600.0,0.0
20010208,8.0,0.0,22.0,7.5,5.5,5.5,2.4,99710.0,0.0
20010209,5.0,5.8,75.0,12.1,4.4,1.2,0.0,101910.0,0.0
20010210,8.0,0.0,23.0,13.7,6.6,1.2,1.0,102470.0,0.0
20010211,8.0,0.0,23.0,11.6,10.0,6.3,0.6,102510.0,0.0
20010212,6.0,0.0,24.0,10.6,11.6,11.5,8.8,102190.0,0.0
20010213,2.0,9.0,100.0,10.7,6.8,2.9,0.0,103680.0,0.0
20010214,2.0,9.0,101.0,9.0,6.0,1.2,0.0,103420.0,0.0
20010215,4.0,5.8,82.0,10.1,5.7,2.4,0.2,103160.0,0.0
20010216,4.0,3.2,63.0,9.1,5.0,0.0,0.0,103440.0,0.0
20010217,5.0,7.8,98.0,8.1,4.6,0.2,0.0,104240.0,0.0
20010218,7.0,3.6,68.0,7.6,4.6,1.0,0.0,104230.0,0.0
20010219,7.0,2.4,59.0,8.5,3.5,-0.6,0.0,103990.0,0.0
20010220,5.0,5.1,83.0,12.1,4.0,-0.5,0.0,103620.0,0.0
20010221,7.0,0.5,38.0,10.6,6.8,1.5,0.0,102970.0,0.0
20010222,6.0,3.2,69.0,7.4,7.8,4.9,0.4,102040.0,0.0
20010223,5.0,5.6,90.0,5.3,6.0,4.7,0.4,101040.0,0.0
20010224,5.0,8.1,111.0,5.5,3.4,1.6,0.3,101300.0,0.0
20010225,5.0,9.7,123.0,7.5,1.9,-1.7,0.0,101450.0,0.0
20010226,7.0,2.5,66.0,6.6,3.8,0.2,4.8,100130.0,0.0
20010227,6.0,1.9,61.0,4.7,3.9,1.2,0.2,98970.0,0.0
20010228,8.0,0.0,31.0,4.3,3.4,2.2,3.0,99440.0,0.0
20010301,7.0,0.7,51.0,3.5,2.6,1.0,0.0,99870.0,0.0
20010302,5.0,2.2,73.0,3.8,0.4,-2.6,0.2,99980.0,0.0
20010303,8.0,3.6,90.0,5.0,1.6,-0.5,0.0,99710.0,0.0
20010304,6.0,0.1,41.0,8.1,2.8,0.7,0.0,99850.0,0.0
20010305,3.0,8.4,139.0,13.1,1.9,-4.3,0.0,101600.0,0.0
20010306,5.0,7.1,129.0,15.1,6.8,0.6,6.2,101240.0,0.0
20010307,6.0,3.7,96.0,10.5,9.8,4.4,0.3,100420.0,0.0
20010308,6.0,0.0,39.0,13.3,8.8,7.0,7.0,99960.0,0.0
20010309,7.0,1.6,72.0,14.9,9.8,6.3,0.8,99800.0,0.0
20010310,7.0,1.9,77.0,13.8,12.1,9.3,0.4,99900.0,0.0
20010311,7.0,0.3,51.0,11.4,11.8,9.8,7.4,100160.0,0.0
20010312,4.0,5.6,124.0,10.0,7.6,3.9,4.2,100170.0,0.0
20010313,5.0,2.7,91.0,11.4,7.4,4.7,0.6,99900.0,0.0
20010314,6.0,5.0,120.0,9.8,6.4,1.3,0.4,100730.0,0.0
20010315,7.0,2.9,96.0,9.1,7.5,5.2,1.0,100820.0,0.0
20010316,8.0,0.0,44.0,4.1,8.0,6.9,11.0,100740.0,0.0
20010317,8.0,0.0,44.0,6.5,3.9,3.7,9.6,100250.0,0.0
20010318,7.0,0.7,65.0,6.8,4.0,1.6,0.6,100300.0,0.0
20010319,7.0,6.3,142.0,4.3,4.2,1.5,0.0,101600.0,0.0
20010320,8.0,0.0,46.0,6.8,3.4,2.6,11.2,101110.0,0.0
20010321,8.0,0.0,47.0,14.1,4.6,2.3,2.6,99770.0,0.0
20010322,7.0,1.6,85.0,10.8,8.8,3.5,6.8,99880.0,0.0
20010323,8.0,0.0,48.0,9.6,8.7,6.6,4.4,99870.0,0.0
20010324,8.0,0.1,54.0,6.6,8.6,7.5,0.0,100140.0,0.0
20010325,8.0,0.3,61.0,7.0,5.8,4.9,0.0,100420.0,0.0
20010326,8.0,0.0,50.0,9.3,5.4,3.7,0.0,101040.0,0.0
20010327,7.0,0.2,59.0,10.8,6.4,3.5,12.8,100500.0,0.0
20010328,7.0,1.9,95.0,11.6,8.8,6.8,6.8,99300.0,0.0
20010329,6.0,7.3,169.0,13.1,8.0,4.3,0.6,99640.0,0.0
20010330,4.0,10.8,209.0,15.5,8.0,2.8,0.4,101250.0,0.0
20010331,7.0,3.2,119.0,15.3,11.4,7.4,0.0,101610.0,0.0
20010401,6.0,2.1,103.0,19.5,12.5,9.7,0.0,102050.0,0.0
20010402,6.0,6.5,166.0,14.4,13.6,7.8,2.0,101010.0,0.0
20010403,5.0,6.9,172.0,11.5,10.3,6.2,6.2,101030.0,0.0
20010404,5.0,5.2,152.0,12.2,9.2,6.9,1.8,100330.0,0.0
20010405,6.0,0.7,79.0,14.0,8.2,4.3,5.8,100760.0,0.0
20010406,6.0,0.5,75.0,12.1,10.7,7.4,0.4,100100.0,0.0
20010407,5.0,5.7,162.0,12.7,8.5,4.9,1.2,99880.0,0.0
20010408,6.0,6.9,179.0,17.5,8.4,4.2,10.2,101790.0,0.0
20010409,6.0,5.8,166.0,12.9,12.0,6.5,0.2,101340.0,0.0
20010410,6.0,3.5,135.0,11.7,10.6,8.4,0.5,101430.0,0.0
20010411,7.0,1.8,107.0,13.5,9.0,6.2,0.0,102780.0,0.0
20010412,7.0,3.5,137.0,10.8,9.9,6.3,0.0,103050.0,0.0
20010413,6.0,8.3,204.0,11.3,7.9,5.0,0.0,103230.0,0.0
20010414,7.0,0.0,62.0,12.8,7.0,2.8,3.0,102590.0,0.0
20010415,7.0,3.6,142.0,9.6,9.6,6.4,0.6,101280.0,0.0
20010416,7.0,1.6,107.0,11.2,7.4,5.2,0.0,102040.0,0.0
20010417,6.0,7.2,196.0,9.0,6.0,0.9,1.2,101860.0,0.0
20010418,6.0,7.4,200.0,10.1,6.2,3.5,0.2,101160.0,0.0
20010419,3.0,10.2,236.0,9.1,5.4,0.6,1.4,101290.0,0.0
20010420,5.0,3.5,145.0,10.9,5.6,2.2,0.2,101410.0,0.0
20010421,5.0,7.3,202.0,11.7,6.8,2.6,0.0,101500.0,0.0
20010422,8.0,4.2,158.0,14.0,8.0,4.3,7.6,100460.0,0.0
20010423,5.0,5.3,176.0,12.7,10.3,6.6,1.2,100290.0,0.0
20010424,5.0,3.1,142.0,12.9,8.8,5.0,4.0,100180.0,0.0
20010425,6.0,4.3,163.0,15.2,9.2,5.5,2.4,100340.0,0.0
20010426,6.0,6.0,190.0,15.0,10.1,5.0,0.0,101190.0,0.0
20010427,7.0,3.2,146.0,14.3,10.7,6.4,3.6,101230.0,0.0
20010428,5.0,8.5,227.0,12.5,11.2,8.1,10.8,100520.0,0.0
20010429,6.0,3.5,153.0,13.5,9.3,6.1,2.0,100350.0,0.0
20010430,7.0,2.2,130.0,10.8,9.6,5.8,0.0,101200.0,0.0
20010501,7.0,0.0,71.0,15.0,8.8,6.8,3.2,102090.0,0.0
20010502,6.0,3.2,151.0,17.2,10.9,6.8,6.2,101990.0,0.0
20010503,6.0,4.3,171.0,13.4,11.8,6.5,0.0,101020.0,0.0
20010504,4.0,10.6,261.0,13.4,9.6,5.7,0.0,101430.0,0.0
20010505,3.0,9.9,253.0,12.8,8.4,3.5,0.0,102170.0,0.0
20010506,6.0,3.4,158.0,15.4,8.4,4.1,0.0,102580.0,0.0
20010507,6.0,5.7,196.0,17.3,10.3,5.2,0.0,102830.0,0.0
20010508,1.0,13.8,305.0,17.6,11.0,4.8,0.0,102850.0,0.0
20010509,6.0,1.3,118.0,23.0,11.5,5.4,0.2,102200.0,0.0
20010510,6.0,8.0,233.0,26.1,16.0,9.1,0.0,101730.0,0.0
20010511,3.0,12.2,289.0,24.9,19.4,12.8,0.0,102010.0,0.0
20010512,1.0,14.5,318.0,24.9,18.0,11.1,0.0,101940.0,0.0
20010513,6.0,6.7,216.0,15.1,18.4,11.8,0.2,100980.0,0.0
20010514,8.0,0.0,77.0,19.0,13.4,11.6,0.0,100680.0,0.0
20010515,7.0,5.6,201.0,15.7,14.5,10.0,5.8,100370.0,0.0
20010516,6.0,4.7,187.0,11.3,13.3,10.9,4.8,99940.0,0.0
20010517,6.0,0.2,89.0,16.5,9.4,7.4,5.6,100260.0,0.0
20010518,5.0,4.4,183.0,16.1,11.8,7.0,0.0,101840.0,0.0
20010519,6.0,0.2,90.0,18.2,11.6,7.1,0.0,102490.0,0.0
20010520,6.0,2.1,141.0,18.1,14.6,11.0,0.0,102670.0,0.0
20010521,5.0,14.7,329.0,19.3,13.2,8.3,0.0,102580.0,0.0
20010522,5.0,13.1,310.0,22.6,13.8,8.4,0.0,102380.0,0.0
20010523,2.0,13.5,316.0,23.3,15.6,8.7,0.0,102390.0,0.0
20010524,2.0,13.4,316.0,20.7,16.9,10.5,0.0,102380.0,0.0
20010525,7.0,7.4,235.0,23.2,15.6,10.4,0.0,102200.0,0.0
20010526,7.0,9.5,265.0,21.2,17.7,12.2,0.0,101980.0,0.0
20010527,7.0,1.3,126.0,24.6,17.6,13.9,0.0,102120.0,0.0
20010528,7.0,7.8,242.0,22.5,20.0,15.5,0.0,102100.0,0.0
20010529,6.0,14.0,326.0,23.2,16.8,11.2,0.0,102150.0,0.0
20010530,2.0,14.6,334.0,19.1,17.4,11.6,0.0,101770.0,0.0
20010531,4.0,7.9,245.0,19.1,15.3,11.5,0.0,101990.0,0.0
20010601,7.0,1.7,137.0,16.6,14.2,9.2,0.0,102120.0,0.0
20010602,6.0,4.7,197.0,16.8,14.6,12.5,0.6,101490.0,0.0
20010603,3.0,15.2,342.0,20.3,11.6,6.4,0.0,102420.0,0.0
20010604,5.0,7.3,239.0,20.6,14.0,7.6,0.0,102430.0,0.0
20010605,6.0,6.5,227.0,19.4,15.0,9.3,0.2,101730.0,0.0
20010606,7.0,1.9,143.0,18.0,15.2,11.1,1.4,101140.0,0.0
20010607,5.0,12.4,309.0,16.8,13.2,8.3,0.0,101090.0,0.0
20010608,3.0,12.4,310.0,17.7,11.9,7.0,0.0,101400.0,0.0
20010609,5.0,8.4,256.0,15.1,11.6,5.6,5.4,101480.0,0.0
20010610,5.0,6.4,227.0,18.0,12.1,9.1,0.6,101660.0,0.0
20010611,4.0,8.5,258.0,18.5,12.0,5.9,0.0,102200.0,0.0
20010612,7.0,1.9,144.0,21.6,15.2,11.9,0.0,101970.0,0.0
20010613,5.0,7.6,245.0,21.5,16.6,11.7,0.0,101530.0,0.0
20010614,6.0,9.6,274.0,20.5,15.8,10.1,1.2,101330.0,0.0
20010615,6.0,6.2,224.0,16.5,16.6,12.8,15.9,100670.0,0.0
20010616,7.0,0.2,95.0,15.6,14.8,13.2,12.8,100300.0,0.0
20010617,7.0,0.5,106.0,17.9,14.0,12.3,0.0,101540.0,0.0
20010618,6.0,6.7,232.0,21.8,13.6,9.2,0.0,102720.0,0.0
20010619,4.0,12.4,311.0,24.6,16.6,11.5,0.0,102650.0,0.0
20010620,4.0,12.5,313.0,21.5,18.2,11.9,0.0,101910.0,0.0
20010621,3.0,15.1,345.0,22.4,16.9,12.3,0.0,101750.0,0.0
20010622,3.0,14.1,333.0,23.7,16.4,10.5,0.0,101790.0,0.0
20010623,4.0,11.0,293.0,27.4,17.4,11.2,0.0,101840.0,0.0
20010624,3.0,13.1,320.0,29.1,20.3,13.2,0.0,102080.0,0.0
20010625,5.0,14.0,331.0,31.9,22.5,15.9,0.0,102250.0,0.0
20010626,6.0,12.1,307.0,25.1,24.6,17.3,0.0,101420.0,0.0
20010627,6.0,7.2,239.0,22.7,21.0,16.8,0.0,101110.0,0.0
20010628,6.0,5.6,214.0,21.3,18.8,14.8,1.0,101620.0,0.0
20010629,7.0,1.9,144.0,23.3,18.8,16.2,0.0,101930.0,0.0
20010630,6.0,10.9,291.0,26.2,19.4,15.5,0.0,102040.0,0.0
20010701,4.0,9.6,273.0,27.1,19.6,13.0,0.0,102690.0,0.0
20010702,5.0,4.7,198.0,29.5,21.6,16.2,0.0,102660.0,0.0
20010703,3.0,12.4,309.0,29.2,23.6,17.8,0.0,101710.0,0.0
20010704,4.0,11.1,292.0,30.5,24.0,18.9,0.0,100830.0,0.0
20010705,7.0,4.3,191.0,26.2,24.8,19.0,2.6,100930.0,0.0
20010706,7.0,6.1,220.0,21.5,22.2,18.3,0.0,100920.0,0.0
20010707,8.0,0.0,80.0,20.8,19.0,16.5,2.8,100580.0,0.0
20010708,7.0,0.9,117.0,21.0,18.6,16.4,0.2,100940.0,0.0
20010709,6.0,2.3,151.0,20.2,16.4,11.9,2.2,101380.0,0.0
20010710,6.0,2.6,157.0,21.4,17.8,15.4,1.8,100570.0,0.0
20010711,5.0,8.9,260.0,21.0,17.4,13.5,0.0,100790.0,0.0
20010712,4.0,10.2,277.0,22.2,16.2,11.5,0.4,100960.0,0.0
20010713,6.0,5.2,203.0,19.2,17.4,12.6,10.0,100690.0,0.0
20010714,6.0,6.0,215.0,19.8,15.4,11.6,0.6,100650.0,0.0
20010715,5.0,8.3,249.0,22.3,15.1,10.4,0.0,101490.0,0.0
20010716,5.0,12.8,308.0,21.8,16.4,10.5,0.0,101560.0,0.0
20010717,7.0,2.5,152.0,20.8,16.7,11.6,8.0,100250.0,0.0
20010718,7.0,5.7,209.0,17.5,17.3,13.8,4.2,99530.0,0.0
20010719,8.0,0.2,90.0,21.6,15.1,12.7,0.0,100560.0,0.0
20010720,6.0,9.4,261.0,22.4,15.8,10.0,2.2,101530.0,0.0
20010721,7.0,5.7,207.0,20.5,17.7,13.0,0.0,101370.0,0.0
20010722,7.0,0.2,89.0,25.3,17.6,14.6,0.2,101710.0,0.0
20010723,3.0,13.5,311.0,23.2,19.2,13.0,0.0,101800.0,0.0
20010724,5.0,12.6,299.0,26.3,17.9,12.6,0.0,101870.0,0.0
20010725,6.0,7.6,233.0,28.7,20.2,14.2,0.0,101910.0,0.0
20010726,1.0,12.8,300.0,29.3,21.2,13.8,0.0,101780.0,0.0
20010727,5.0,12.7,297.0,31.6,22.9,16.5,0.0,101760.0,0.0
20010728,4.0,10.5,269.0,31.9,24.6,17.5,0.0,102150.0,0.0
20010729,5.0,8.8,246.0,28.9,25.5,19.1,0.0,102260.0,0.0
20010730,4.0,12.0,286.0,26.6,23.5,18.1,0.0,102280.0,0.0
20010731,5.0,9.5,254.0,26.7,21.6,16.6,0.0,102340.0,0.0
20010801,6.0,8.9,245.0,21.2,21.8,16.9,0.0,102410.0,0.0
20010802,7.0,0.0,72.0,23.9,17.8,14.5,11.8,101170.0,0.0
20010803,7.0,5.3,192.0,22.8,19.4,14.9,1.4,101020.0,0.0
20010804,5.0,7.3,220.0,23.2,17.1,11.4,13.2,101450.0,0.0
20010805,4.0,12.7,288.0,24.7,17.7,12.2,0.0,101510.0,0.0
20010806,7.0,3.9,166.0,20.6,20.2,15.7,0.2,101020.0,0.0
20010807,7.0,1.3,115.0,21.5,17.3,14.0,0.0,100480.0,0.0
20010808,5.0,9.5,245.0,17.5,17.8,14.2,0.0,100340.0,0.0
20010809,6.0,2.9,146.0,20.5,14.8,12.0,12.0,101160.0,0.0
20010810,3.0,11.0,261.0,21.9,15.0,9.4,0.0,102380.0,0.0
20010811,6.0,3.4,154.0,20.1,16.2,10.4,0.8,102500.0,0.0
20010812,7.0,0.1,75.0,26.3,17.9,15.7,1.0,101700.0,0.0
20010813,6.0,4.1,164.0,27.4,21.6,17.0,0.0,101330.0,0.0
20010814,6.0,10.4,249.0,30.1,22.2,17.0,0.0,101330.0,0.0
20010815,4.0,9.1,232.0,23.9,24.4,18.7,0.2,101040.0,0.0
20010816,5.0,9.5,235.0,23.4,20.4,16.8,0.4,101330.0,0.0
20010817,4.0,12.0,263.0,25.4,18.1,12.8,0.0,101700.0,0.0
20010818,7.0,0.6,90.0,22.7,20.4,15.5,11.8,100970.0,0.0
20010819,7.0,3.5,148.0,22.7,19.4,16.2,10.0,100220.0,0.0
20010820,4.0,10.8,245.0,24.2,18.3,13.9,0.0,101360.0,0.0
20010821,5.0,12.3,261.0,25.8,18.0,11.7,0.0,101800.0,0.0
20010822,5.0,12.0,256.0,24.1,20.5,15.2,0.0,102160.0,0.0
20010823,7.0,0.3,77.0,28.4,20.4,16.7,0.0,101930.0,0.0
20010824,4.0,11.4,246.0,31.5,23.6,18.9,0.0,101630.0,0.0
20010825,2.0,11.3,243.0,20.0,23.4,15.3,0.0,101480.0,0.0
20010826,8.0,0.0,60.0,22.0,19.3,18.6,6.2,101700.0,0.0
20010827,5.0,12.9,257.0,22.1,17.3,12.6,0.0,102240.0,0.0
20010828,4.0,11.7,243.0,23.4,17.2,12.2,0.0,102080.0,0.0
20010829,6.0,7.4,192.0,20.0,17.0,10.6,0.4,101470.0,0.0
20010830,7.0,0.1,65.0,19.0,17.9,15.8,4.8,101040.0,0.0
20010831,6.0,5.2,161.0,20.8,15.1,11.2,4.8,101230.0,0.0
20010901,6.0,10.1,210.0,22.2,15.8,10.8,0.0,101910.0,0.0
20010902,7.0,0.8,82.0,19.9,18.9,15.6,16.0,101480.0,0.0
20010903,7.0,5.8,158.0,17.8,16.4,13.0,1.8,101290.0,0.0
20010904,6.0,10.3,207.0,20.2,14.3,10.8,0.0,101690.0,0.0
20010905,6.0,2.4,109.0,19.4,14.0,7.8,2.4,102060.0,0.0
20010906,6.0,8.3,183.0,20.9,16.2,13.0,0.0,101740.0,0.0
20010907,7.0,2.4,107.0,18.3,16.0,11.2,0.8,101710.0,0.0
20010908,6.0,6.9,164.0,15.8,16.0,13.8,0.0,101470.0,0.0
20010909,4.0,8.0,175.0,17.1,12.3,8.8,0.0,101880.0,0.0
20010910,5.0,9.9,193.0,17.9,12.8,8.6,0.0,101990.0,0.0
20010911,7.0,0.3,63.0,18.9,14.0,10.0,0.0,101900.0,0.0
20010912,7.0,2.0,96.0,16.9,15.2,11.4,1.4,101440.0,0.0
20010913,5.0,5.1,136.0,19.0,13.7,10.5,6.8,100290.0,0.0
20010914,5.0,9.6,183.0,18.7,15.0,10.9,0.0,101050.0,0.0
20010915,6.0,8.3,168.0,17.4,14.8,11.0,0.0,101250.0,0.0
20010916,3.0,9.4,177.0,13.6,13.6,9.9,0.2,101850.0,0.0
20010917,5.0,3.1,106.0,14.7,11.0,8.5,0.8,102070.0,0.0
20010918,8.0,0.0,46.0,14.2,12.9,11.1,5.6,101520.0,0.0
20010919,8.0,0.0,46.0,17.9,13.1,12.0,0.8,100800.0,0.0
20010920,7.0,5.0,126.0,16.3,14.8,11.8,1.2,101380.0,0.0
20010921,5.0,3.4,106.0,18.0,13.2,10.1,0.0,101840.0,0.0
20010922,3.0,8.2,156.0,15.7,12.6,7.2,0.0,101720.0,0.0
20010923,6.0,0.3,54.0,17.7,12.0,8.4,0.2,101380.0,0.0
20010924,6.0,4.3,113.0,17.3,14.2,10.8,0.0,101320.0,0.0
20010925,5.0,5.0,119.0,17.4,12.4,7.6,0.2,101650.0,0.0
20010926,6.0,0.5,57.0,20.2,13.2,8.9,3.4,101470.0,0.0
20010927,7.0,2.7,90.0,23.6,16.6,13.1,0.0,101300.0,0.0
20010928,5.0,8.6,149.0,19.2,17.6,11.6,11.8,101060.0,0.0
20010929,6.0,2.6,87.0,17.3,17.2,15.2,2.2,100780.0,0.0
20010930,7.0,0.0,39.0,19.1,14.6,11.8,4.0,100540.0,0.0
20011001,7.0,0.9,61.0,18.6,16.8,14.5,15.8,99960.0,0.0
20011002,7.0,3.4,93.0,19.5,15.6,12.5,0.4,100280.0,0.0
20011003,3.0,8.2,137.0,19.1,15.5,11.5,0.0,100930.0,0.0
20011004,6.0,5.2,109.0,20.0,15.2,11.2,2.4,101190.0,0.0
20011005,6.0,6.8,122.0,18.0,16.8,13.7,3.0,100480.0,0.0
20011006,3.0,4.8,102.0,15.7,15.8,13.5,9.4,100170.0,0.0
20011007,6.0,0.9,56.0,15.4,13.8,11.9,13.0,99440.0,0.0
20011008,4.0,2.9,80.0,16.9,13.4,11.5,2.6,99580.0,0.0
20011009,5.0,4.8,98.0,16.8,13.8,10.7,0.4,100900.0,0.0
20011010,6.0,0.8,52.0,18.2,12.4,8.0,0.0,102190.0,0.0
20011011,7.0,0.0,33.0,22.3,15.3,12.4,0.0,102540.0,0.0
20011012,4.0,8.1,121.0,23.1,16.6,10.8,0.0,102180.0,0.0
20011013,6.0,4.6,91.0,19.4,18.1,13.1,0.0,101870.0,0.0
20011014,7.0,0.2,38.0,18.9,16.4,13.4,4.0,101230.0,0.0
20011015,6.0,2.3,67.0,16.8,16.8,14.8,3.8,100980.0,0.0
20011016,7.0,3.5,78.0,19.6,12.4,8.1,0.0,102290.0,0.0
20011017,7.0,3.5,76.0,18.5,15.0,10.3,3.0,101530.0,0.0
20011018,5.0,4.3,82.0,17.4,16.3,14.1,0.0,100910.0,0.0
20011019,6.0,0.5,41.0,17.2,13.7,10.0,8.8,100720.0,0.0
20011020,7.0,0.2,34.0,12.1,15.4,13.6,4.6,100050.0,0.0
20011021,7.0,0.0,28.0,16.4,11.7,11.3,14.8,100160.0,0.0
20011022,6.0,4.6,80.0,17.6,11.6,6.9,5.4,100930.0,0.0
20011023,5.0,5.1,83.0,16.7,12.8,7.9,3.2,101040.0,0.0
20011024,5.0,4.8,79.0,16.4,14.0,11.4,2.8,101510.0,0.0
20011025,6.0,1.6,50.0,16.4,13.4,10.3,1.4,101950.0,0.0
20011026,7.0,0.3,33.0,16.9,15.2,13.9,5.2,101130.0,0.0
20011027,7.0,7.8,96.0,15.7,13.6,10.2,3.4,101590.0,0.0
20011028,5.0,3.3,63.0,15.2,13.2,10.7,0.0,102520.0,0.0
20011029,6.0,1.4,45.0,19.1,11.2,7.2,0.0,102470.0,0.0
20011030,2.0,6.8,86.0,13.9,15.3,11.5,0.8,101500.0,0.0
20011031,3.0,8.3,94.0,13.8,11.6,9.2,0.0,102150.0,0.0
20011101,2.0,8.6,94.0,14.4,9.0,4.3,0.0,103840.0,0.0
20011102,4.0,6.6,81.0,13.0,9.2,4.1,0.0,104020.0,0.0
20011103,5.0,6.4,79.0,12.3,8.0,3.0,0.0,103340.0,0.0
20011104,6.0,3.8,61.0,11.8,8.4,4.5,0.0,102540.0,0.0
20011105,4.0,8.5,88.0,14.4,8.2,4.5,0.0,102500.0,0.0
20011106,6.0,4.2,61.0,14.1,10.1,5.8,0.6,101440.0,0.0
20011107,8.0,0.0,21.0,6.7,11.8,9.6,12.2,100930.0,0.0
